id,paper_id,primers,longitude,latitude,continent,sample_type,marker_size,Biome,MAT,MAP,pH,year_of_sampling,plants_dominant,target_gene,sequencing_platform,abundances,fungus_species
1451,Zhang_2021_1IM,NS1/NS4 then AMV4.5NF/AMDGR,112.53,23.17,Asia,soil,73311,forest,20.7,2167,3.6,2015.0,Pinus massoniana;Cratoxylum cochinchinense;Mallotus paniculatus;Evodia lepta;Dicranopteris pedata,SSU,Illumina,1,Scutellospora sp.
1503,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.496,18.2847,Asia,rhizosphere soil,161189,cropland,25.6,1373,6.04,2018.0,Mangifera indica,SSU,Illumina,2,Scutellospora sp.
1505,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.186,-25.9935,Africa,root,31711,grassland,16.0,778,4.12,2017.0,Eragostis tef,SSU,Illumina,577,Scutellospora sp.
1507,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2023,-26.0091,Africa,soil,111459,grassland,16.1,738,4.03,2017.0,Eragostis tef,SSU,Illumina,27,Scutellospora sp.
1509,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.798,18.4803,Asia,rhizosphere soil,53434,cropland,25.6,1180,5.08,2018.0,Mangifera indica,SSU,Illumina,7,Scutellospora sp.
1510,Higo_2019_1ER,NS31/AM1 then AMV4.5NF/AMDGR,139.466,35.3802,Asia,root,45618,cropland,15.9,1589,5.78,2017.0,Zea mays,SSU,Illumina,478,Scutellospora sp.
1519,Vasar_2021_1HW,WANDA/AML2,18.9556,-33.9881,Africa,soil,107124,shrubland,15.6,1120,4.33,2010.0,,SSU,Illumina,2764,Scutellospora sp.
1522,Davison_2015_1GM,NS31/AML2,28.6608,-24.6778,Africa,root,4459,grassland,19.5,581,6.2,2010.0,Megathyrsus maximus,SSU,454Roche,22,Scutellospora sp.
1533,Egan_2017_D213,NS31/AM1,-113.35,48.4667,North America,soil,39296,grassland,1.6,874,,,Festuca scabrella;Festuca idahoensis;Pseudoroegneria spicata;Lupinus sericeus;Achillea millefolium;Dasiphora fruticosa;Abies lasiocarpa;Picea engelmannii,SSU,454Roche,1,Scutellospora sp.
1534,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1861,-25.9954,Africa,soil,95197,grassland,16.0,778,4.12,2017.0,Eragostis tef,SSU,Illumina,751,Scutellospora sp.
1536,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1861,-25.9954,Africa,root,31974,grassland,16.0,778,4.12,2017.0,Eragostis tef,SSU,Illumina,6,Scutellospora sp.
1544,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1854,-31.5603,South America,soil,123331,anthropogenic,17.4,848,6.38,2015.0,Sorghum halepense,SSU,Illumina,4,Scutellospora sp.
1569,Zhang_2021_1IM,NS1/NS4 then AMV4.5NF/AMDGR,112.53,23.17,Asia,soil,94128,forest,20.7,2167,3.6,2015.0,Pinus massoniana;Cratoxylum cochinchinense;Mallotus paniculatus;Evodia lepta;Dicranopteris pedata,SSU,Illumina,1,Scutellospora sp.
1598,Vasar_2021_1HW,WANDA/AML2,-52.2092,4.55333,South America,soil,11205,forest,24.5,4062,3.32,2013.0,,SSU,Illumina,3,Scutellospora sp.
1608,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1947,-26.0035,Africa,root,43094,grassland,16.0,757,4.69,2017.0,Eragostis tef,SSU,Illumina,333,Scutellospora sp.
1617,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1856,-25.9984,Africa,root,58048,grassland,16.0,778,4.39,2017.0,Eragostis tef,SSU,Illumina,2110,Scutellospora sp.
1636,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,108847,anthropogenic,17.4,848,6.19,2015.0,Tagetes minuta,SSU,Illumina,55,Scutellospora sp.
1637,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.493,21.9958,Asia,rhizosphere soil,109069,cropland,23.0,1699,4.5,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
1663,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1947,-26.0035,Africa,soil,108385,grassland,16.0,757,4.69,2017.0,Eragostis tef,SSU,Illumina,757,Scutellospora sp.
1665,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1908,-26.0018,Africa,soil,107827,grassland,16.0,775,4.16,2017.0,Eragostis tef,SSU,Illumina,145,Scutellospora sp.
1700,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1859,-25.9993,Africa,soil,122739,grassland,16.0,778,4.39,2017.0,Eragostis tef,SSU,Illumina,1071,Scutellospora sp.
1706,Vasar_2021_1HW,WANDA/AML2,-38.8819,-4.47694,South America,soil,15129,forest,27.4,1072,5.62,2018.0,,SSU,Illumina,70,Scutellospora sp.
1708,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1973,-26.0042,Africa,root,38574,grassland,16.0,757,4.69,2017.0,Eragostis tef,SSU,Illumina,10,Scutellospora sp.
1711,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1899,-26.0029,Africa,root,33027,grassland,16.0,775,4.16,2017.0,Eragostis tef,SSU,Illumina,343,Scutellospora sp.
1719,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2012,-26.009,Africa,root,51732,grassland,16.1,738,4.03,2017.0,Eragostis tef,SSU,Illumina,189,Scutellospora sp.
1721,Vasar_2021_1HW,WANDA/AML2,-64.9406,-32.7689,South America,soil,52313,grassland,9.9,832,5.1,2007.0,,SSU,Illumina,136,Scutellospora sp.
1723,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2022,-26.0083,Africa,soil,131164,grassland,16.1,738,4.03,2017.0,Eragostis tef,SSU,Illumina,173,Scutellospora sp.
1727,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,5257,forest,15.6,2110,,2011.0,Ternstroemia gymnanthera,SSU,454Roche,27,Scutellospora sp.
1736,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1872,-25.9999,Africa,root,33126,grassland,16.0,778,4.39,2017.0,Eragostis tef,SSU,Illumina,80,Scutellospora sp.
1744,Rincon_2021_1GU,AML1/AML2 then NS31/AM1,-6.71364,4.76422,Africa,soil,232479,cropland,26.0,1459,5.5,2012.0,Theobroma cacao,SSU,Illumina,15,Scutellospora sp.
1754,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.637,23.9925,Asia,rhizosphere soil,70067,cropland,22.0,1008,4.32,2018.0,Mangifera indica,SSU,Illumina,4,Scutellospora sp.
1756,Vasar_2021_1HW,WANDA/AML2,30.1811,-2.36944,Africa,soil,22018,forest,20.9,872,4.71,2018.0,,SSU,Illumina,6,Scutellospora sp.
1780,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1887,-26.0,Africa,root,37704,grassland,16.0,778,4.39,2017.0,Eragostis tef,SSU,Illumina,20,Scutellospora sp.
1784,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1983,-26.0051,Africa,soil,100471,grassland,16.0,757,4.69,2017.0,Eragostis tef,SSU,Illumina,107,Scutellospora sp.
1788,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2022,-26.0083,Africa,root,28883,grassland,16.1,738,4.03,2017.0,Eragostis tef,SSU,Illumina,223,Scutellospora sp.
1797,Vasar_2021_1HW,WANDA/AML2,-70.3636,-3.77389,South America,soil,40487,forest,25.1,2962,4.19,2017.0,,SSU,Illumina,159,Scutellospora sp.
1798,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1861,-25.9945,Africa,soil,98619,grassland,16.0,778,4.12,2017.0,Eragostis tef,SSU,Illumina,3,Scutellospora sp.
1800,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1964,-26.0076,Africa,soil,82849,cropland,16.0,757,4.89,2017.0,Zea mays,SSU,Illumina,89,Scutellospora sp.
1815,Vasar_2021_1HW,WANDA/AML2,18.4258,-33.9811,Africa,soil,41862,forest,15.2,889,5.52,2016.0,,SSU,Illumina,12,Scutellospora sp.
1816,Davison_2015_1GM,NS31/AML2,28.5761,-24.7514,Africa,root,2511,grassland,19.2,631,4.2,2010.0,Digitaria eriantha,SSU,454Roche,65,Scutellospora sp.
1828,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1963,-26.0033,Africa,root,22936,grassland,16.0,757,4.69,2017.0,Eragostis tef,SSU,Illumina,181,Scutellospora sp.
1838,Correia_2019_1AP,NS31/AML2,34.4106,-18.884,Africa,root,3560,woodland,24.6,988,,2014.0,Faidherbia albida,SSU,454Roche,87,Scutellospora sp.
1842,Vasar_2021_1HW,WANDA/AML2,29.1986,-2.48083,Africa,soil,76094,forest,16.0,1658,2.9,2018.0,,SSU,Illumina,768,Scutellospora sp.
1844,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1869,-25.9993,Africa,root,41575,grassland,16.0,778,4.39,2017.0,Eragostis tef,SSU,Illumina,1,Scutellospora sp.
1848,Zhang_2021_1IM,NS1/NS4 then AMV4.5NF/AMDGR,112.53,23.17,Asia,soil,166140,forest,20.7,2167,3.4,2015.0,Castanopsis chinensis;Gironniera subaequalis;Schima superba;Syzygium acuminatissimum;Syzygium rehderianum;Aidia canthioides;Psychotria rubra;Blastus cochinchinensis;Cryptocarya concinna;Machilus chinensis;Lophatherum gracile,SSU,Illumina,3,Scutellospora sp.
1849,Vasar_2021_1HW,WANDA/AML2,55.7161,-21.3692,Africa,soil,112940,forest,22.6,3869,3.72,2018.0,,SSU,Illumina,9,Scutellospora sp.
1866,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.637,23.9925,Asia,rhizosphere soil,63643,cropland,22.0,1008,4.32,2018.0,Mangifera indica,SSU,Illumina,61,Scutellospora sp.
1869,Vasar_2021_1HW,WANDA/AML2,-39.1928,-8.45583,South America,soil,9866,desert,27.0,538,5.43,2018.0,,SSU,Illumina,21,Scutellospora sp.
1870,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1975,-26.0085,Africa,soil,84868,cropland,16.0,757,4.89,2017.0,Zea mays,SSU,Illumina,278,Scutellospora sp.
1880,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1908,-26.0018,Africa,root,72045,grassland,16.0,775,4.16,2017.0,Eragostis tef,SSU,Illumina,237,Scutellospora sp.
1900,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.798,18.4803,Asia,rhizosphere soil,55348,cropland,25.6,1180,5.08,2018.0,Mangifera indica,SSU,Illumina,12,Scutellospora sp.
1925,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.186,-25.9935,Africa,soil,88879,grassland,16.0,778,4.12,2017.0,Eragostis tef,SSU,Illumina,1,Scutellospora sp.
1932,Vasar_2021_1HW,WANDA/AML2,30.7394,-1.88167,Africa,soil,105356,grassland,20.9,917,6.2,2018.0,,SSU,Illumina,150,Scutellospora sp.
1950,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,1519,forest,15.6,2110,,2011.0,Itea oblonga,SSU,454Roche,1,Scutellospora sp.
1961,Zhang_2021_1IM,NS1/NS4 then AMV4.5NF/AMDGR,112.53,23.17,Asia,soil,89368,forest,20.7,2167,3.4,2015.0,Castanopsis chinensis;Gironniera subaequalis;Schima superba;Syzygium acuminatissimum;Syzygium rehderianum;Aidia canthioides;Psychotria rubra;Blastus cochinchinensis;Cryptocarya concinna;Machilus chinensis;Lophatherum gracile,SSU,Illumina,3,Scutellospora sp.
1966,RodriguezEcheverria_2017_6B29,NS31/AML2,34.1835,-19.0193,Africa,soil,7192,woodland,24.0,1096,4.47,2014.0,Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora,SSU,454Roche,566,Scutellospora sp.
1983,Zhang_2021_1IM,NS1/NS4 then AMV4.5NF/AMDGR,112.53,23.17,Asia,soil,166561,forest,20.7,2167,3.4,2015.0,Castanopsis chinensis;Gironniera subaequalis;Schima superba;Syzygium acuminatissimum;Syzygium rehderianum;Aidia canthioides;Psychotria rubra;Blastus cochinchinensis;Cryptocarya concinna;Machilus chinensis;Lophatherum gracile,SSU,Illumina,3,Scutellospora sp.
2005,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1912,-26.003,Africa,soil,135542,grassland,16.0,775,4.16,2017.0,Eragostis tef,SSU,Illumina,140,Scutellospora sp.
2012,RodriguezEcheverria_2017_6B29,NS31/AML2,34.1835,-19.0193,Africa,soil,4472,woodland,24.0,1096,4.47,2014.0,Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora,SSU,454Roche,4,Scutellospora sp.
2015,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.2087,-31.5753,South America,soil,110582,anthropogenic,17.3,812,7.66,2015.0,Sorghum halepense,SSU,Illumina,2,Scutellospora sp.
2022,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.2012,-26.0085,Africa,root,46267,grassland,16.1,738,4.03,2017.0,Eragostis tef,SSU,Illumina,419,Scutellospora sp.
2024,Vasar_2021_1HW,WANDA/AML2,22.6108,-33.9786,Africa,soil,63391,forest,18.6,722,5.95,2016.0,,SSU,Illumina,13,Scutellospora sp.
2031,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,104761,anthropogenic,17.4,848,6.19,2015.0,Bidens pilosa,SSU,Illumina,113,Scutellospora sp.
2072,Yang_2016_0493,AMV4.5NF/AMDGR,116.991,30.4689,Asia,root,2536,wetland,17.5,1392,7.88,2012.0,Populus deltoides,SSU,454Roche,2,Scutellospora sp.
2102,RodriguezEcheverria_2017_6B29,NS31/AML2,34.3752,-18.9414,Africa,soil,5226,forest,24.5,975,4.64,2014.0,Acacia nigrescens;Acacia robusta;Albizia sp.;Combretum sp.;Milletia stuhlmannii,SSU,454Roche,2,Scutellospora sp.
2112,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1861,-25.9945,Africa,root,35831,grassland,16.0,778,4.12,2017.0,Eragostis tef,SSU,Illumina,217,Scutellospora sp.
2124,Vasar_2021_1HW,WANDA/AML2,2.18611,9.26389,Africa,soil,62831,shrubland,26.4,1260,4.29,2010.0,,SSU,Illumina,198,Scutellospora sp.
2129,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.376,22.6647,Asia,rhizosphere soil,152279,cropland,22.4,1433,4.6,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
2181,Vasar_2021_1HW,WANDA/AML2,45.3642,-22.5664,Africa,soil,42332,shrubland,20.7,957,3.47,2010.0,,SSU,Illumina,50,Scutellospora sp.
2220,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,4077,forest,15.6,2110,,2011.0,Toxicodendron succedaneum,SSU,454Roche,1,Scutellospora sp.
2236,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,2431,forest,15.6,2110,,2011.0,Alniphyllum fortunei,SSU,454Roche,49,Scutellospora sp.
2260,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.304,22.6406,Asia,rhizosphere soil,107785,cropland,22.2,1568,4.7,2018.0,Litchi chinensis,SSU,Illumina,7,Scutellospora sp.
2261,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.141,23.1644,Asia,rhizosphere soil,114710,cropland,22.3,1500,4.89,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
2263,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.137,23.2556,Asia,rhizosphere soil,143871,cropland,22.3,1565,4.63,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
2264,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.619,19.5967,Asia,rhizosphere soil,122661,cropland,24.5,1872,4.45,2018.0,Litchi chinensis,SSU,Illumina,4,Scutellospora sp.
2265,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.07,19.4825,Asia,rhizosphere soil,121543,cropland,24.6,1265,4.09,2018.0,Litchi chinensis,SSU,Illumina,54,Scutellospora sp.
2266,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.625,19.6028,Asia,rhizosphere soil,111825,cropland,24.6,1834,4.5,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
2267,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.07,19.4825,Asia,rhizosphere soil,130380,cropland,24.6,1265,4.09,2018.0,Litchi chinensis,SSU,Illumina,45,Scutellospora sp.
2273,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1859,-31.5598,South America,soil,90886,anthropogenic,17.4,848,6.74,2015.0,Sorghum halepense,SSU,Illumina,290,Scutellospora sp.
2284,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,51002,anthropogenic,17.4,848,6.19,2015.0,Tagetes minuta,SSU,Illumina,2,Scutellospora sp.
2364,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,1271,forest,15.6,2110,,2011.0,Chimonanthus salicifolius,SSU,454Roche,7,Scutellospora sp.
2393,Sun_2016_185C,AML1/AML2 then NS31/AM1,111.017,29.6336,Asia,soil,3816,anthropogenic,16.6,1319,7.64,2012.0,Miscanthus floridulu,SSU,454Roche,1,Scutellospora sp.
2396,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1969,-26.0057,Africa,root,31586,grassland,16.0,757,4.69,2017.0,Eragostis tef,SSU,Illumina,18,Scutellospora sp.
2402,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.798,18.4803,Asia,rhizosphere soil,71147,cropland,25.6,1180,5.08,2018.0,Mangifera indica,SSU,Illumina,43,Scutellospora sp.
2410,Davison_2018_1AQ,NS31/AML2,-149.434,-17.5458,Australia,root,4166,forest,24.2,3140,5.3,2014.0,Nephrolepis hirsutula,SSU,454Roche,2,Scutellospora sp.
2428,Jiang_2020_1BX,AMV4.5NF/AMDGR,105.479,24.7581,Asia,rhizosphere soil,51085,cropland,20.1,815,4.25,2018.0,Mangifera indica,SSU,Illumina,1,Scutellospora sp.
2452,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,4885,forest,15.6,2110,,2011.0,Toxicodendron succedaneum,SSU,454Roche,1,Scutellospora sp.
2453,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,4302,forest,15.6,2110,,2011.0,Machilus thunbergii,SSU,454Roche,118,Scutellospora sp.
2518,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.304,22.6406,Asia,rhizosphere soil,107472,cropland,22.2,1568,4.7,2018.0,Litchi chinensis,SSU,Illumina,80,Scutellospora sp.
2526,Davison_2015_1GM,NS31/AML2,18.9742,-33.993,Africa,root,2586,shrubland,14.3,1314,,2010.0,Gerbera crocea,SSU,454Roche,80,Scutellospora sp.
2539,Davison_2018_1AQ,NS31/AML2,-23.2975,64.8506,Europe,root,7919,grassland,3.5,1306,4.4,2011.0,Deschampsia cespitosa,SSU,454Roche,8,Scutellospora sp.
2542,Davison_2015_1GM,NS31/AML2,-17.0161,14.5822,Africa,root,6208,grassland,25.8,477,6.4,2011.0,Enteropogon prieurii,SSU,454Roche,1,Scutellospora sp.
2573,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,3116,forest,15.6,2110,,2011.0,Adinandra millettii,SSU,454Roche,6,Scutellospora sp.
2593,Davison_2015_1GM,NS31/AML2,18.9742,-33.993,Africa,root,2956,shrubland,14.3,1314,,2010.0,Montinia caryophyllacea,SSU,454Roche,1101,Scutellospora sp.
2615,Vasar_2021_1HW,WANDA/AML2,-54.4308,-25.6911,South America,soil,23733,forest,22.0,1564,5.99,2018.0,,SSU,Illumina,3,Scutellospora sp.
2623,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.715,18.6258,Asia,rhizosphere soil,69356,cropland,25.5,1083,6.16,2018.0,Mangifera indica,SSU,Illumina,6,Scutellospora sp.
2649,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.637,23.9925,Asia,rhizosphere soil,51521,cropland,22.0,1008,4.32,2018.0,Mangifera indica,SSU,Illumina,2,Scutellospora sp.
2652,RodriguezEcheverria_2017_6B29,NS31/AML2,34.47,-18.9193,Africa,rhizosphere soil,6322,woodland,24.6,994,4.29,2014.0,Faidherbia albida,SSU,454Roche,2,Scutellospora sp.
2672,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.2087,-31.5753,South America,soil,80826,anthropogenic,17.3,812,7.66,2015.0,Sorghum halepense,SSU,Illumina,72,Scutellospora sp.
2696,Vasar_2021_1HW,WANDA/AML2,58.8981,22.9267,Asia,soil,11155,shrubland,20.3,148,7.38,2019.0,,SSU,Illumina,4,Scutellospora sp.
2724,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.533,19.4736,Asia,rhizosphere soil,99512,cropland,23.9,1880,3.67,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
2739,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.279,19.9025,Asia,rhizosphere soil,148179,cropland,24.2,1807,6.45,2018.0,Litchi chinensis,SSU,Illumina,1,Scutellospora sp.
2767,Vasar_2021_1HW,WANDA/AML2,10.9289,-1.8025,Africa,soil,10114,woodland,25.2,1893,4.0,2018.0,,SSU,Illumina,10,Scutellospora sp.
2775,Vasar_2021_1HW,WANDA/AML2,-64.9344,-23.9186,South America,soil,2816,forest,19.8,739,6.45,2013.0,,SSU,Illumina,1,Scutellospora sp.
2812,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5608,South America,soil,124645,anthropogenic,17.4,848,7.43,2015.0,Bidens pilosa,SSU,Illumina,23,Scutellospora sp.
2815,Davison_2015_1GM,NS31/AML2,28.6608,-24.6778,Africa,root,5015,grassland,19.5,581,6.2,2010.0,Digitaria eriantha,SSU,454Roche,36,Scutellospora sp.
2836,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1854,-31.5603,South America,soil,94977,anthropogenic,17.4,848,6.38,2015.0,Tagetes minuta,SSU,Illumina,15,Scutellospora sp.
2837,Vasar_2021_1HW,WANDA/AML2,27.6622,-11.4794,Africa,soil,5592,shrubland,21.3,1051,5.06,2012.0,,SSU,Illumina,9,Scutellospora sp.
2852,Davison_2015_1GM,NS31/AML2,28.5761,-24.7514,Africa,root,2889,grassland,19.2,631,4.2,2010.0,Dichrostachys cinerea,SSU,454Roche,1,Scutellospora sp.
2868,Hart_2014_7702,NS31/AM1,-156.038,20.7992,North America,root,7512,forest,24.2,2464,,2010.0,Artocarpus altilis,SSU,454Roche,67,Scutellospora sp.
2875,Vasar_2021_1HW,WANDA/AML2,91.1031,26.4814,Asia,soil,11850,woodland,24.8,2482,4.37,2018.0,,SSU,Illumina,21,Scutellospora sp.
2881,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.8,18.5489,Asia,rhizosphere soil,48760,cropland,25.4,1173,5.13,2018.0,Mangifera indica,SSU,Illumina,2,Scutellospora sp.
2888,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,5210,forest,15.6,2110,,2011.0,Adinandra millettii,SSU,454Roche,25,Scutellospora sp.
2900,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.8,18.5489,Asia,rhizosphere soil,51023,cropland,25.4,1173,5.13,2018.0,Mangifera indica,SSU,Illumina,1,Scutellospora sp.
2935,Vasar_2021_1HW,WANDA/AML2,17.9031,3.88333,Africa,soil,52064,forest,23.6,1694,3.83,2017.0,,SSU,Illumina,39,Scutellospora sp.
2949,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.715,18.6258,Asia,rhizosphere soil,67900,cropland,25.5,1083,6.16,2018.0,Mangifera indica,SSU,Illumina,8,Scutellospora sp.
2967,Davison_2015_1GM,NS31/AML2,28.6608,-24.6778,Africa,root,5061,grassland,19.5,581,6.2,2010.0,Digitaria eriantha,SSU,454Roche,4,Scutellospora sp.
3001,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,1398,forest,15.6,2110,,2011.0,Syzygium buxifolium,SSU,454Roche,1,Scutellospora sp.
3003,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5608,South America,soil,115059,anthropogenic,17.4,848,7.43,2015.0,Bidens pilosa,SSU,Illumina,3,Scutellospora sp.
3034,Davison_2015_1GM,NS31/AML2,35.2008,-1.8444,Africa,root,2314,grassland,20.0,846,6.0,2012.0,Digitaria macroblephara,SSU,454Roche,4,Scutellospora sp.
3040,Davison_2018_1AQ,NS31/AML2,-15.3661,64.4128,Europe,root,6099,tundra,2.2,1384,5.0,2011.0,Agrostis capillaris,SSU,454Roche,184,Scutellospora sp.
3041,Davison_2015_1GM,NS31/AML2,-17.0172,14.5781,Africa,root,4419,grassland,25.8,472,6.1,2011.0,Senna obtusifolia,SSU,454Roche,687,Scutellospora sp.
3057,Jiang_2020_1BX,AMV4.5NF/AMDGR,108.981,18.4464,Asia,rhizosphere soil,68906,cropland,25.3,1263,5.11,2018.0,Mangifera indica,SSU,Illumina,2,Scutellospora sp.
3059,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,2264,forest,15.6,2110,,2011.0,Machilus thunbergii,SSU,454Roche,31,Scutellospora sp.
3067,Chen_2017_E3D7,NS31/AML2,118.12,29.25,Asia,root,2119,forest,15.6,2110,,2011.0,Chimonanthus salicifolius,SSU,454Roche,6,Scutellospora sp.
3069,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.07,19.4825,Asia,rhizosphere soil,71230,cropland,24.6,1265,4.09,2018.0,Litchi chinensis,SSU,Illumina,84,Scutellospora sp.
3127,Hart_2014_7702,NS31/AM1,-156.038,20.7992,North America,soil,9175,forest,24.2,2464,,2011.0,Artocarpus altilis,SSU,454Roche,717,Scutellospora sp.
3152,Davison_2015_1GM,NS31/AML2,18.9742,-33.993,Africa,root,4318,shrubland,14.3,1314,,2010.0,Gerbera crocea,SSU,454Roche,179,Scutellospora sp.
3182,Davison_2015_1GM,NS31/AML2,43.4192,41.9408,Asia,root,3848,forest,7.8,984,4.8,2010.0,Arum italicum,SSU,454Roche,2,Scutellospora sp.
3185,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.201,24.3306,Asia,rhizosphere soil,47880,cropland,20.9,989,5.69,2018.0,Mangifera indica,SSU,Illumina,1,Scutellospora sp.
3192,RodriguezEcheverria_2017_6B29,NS31/AML2,34.2253,-19.0067,Africa,soil,5154,woodland,24.1,1150,4.43,2014.0,Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora,SSU,454Roche,62,Scutellospora sp.
3207,RodriguezEcheverria_2017_6B29,NS31/AML2,34.2253,-19.0067,Africa,soil,5225,woodland,24.1,1150,4.43,2014.0,Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora,SSU,454Roche,30,Scutellospora sp.
3226,Davison_2015_1GM,NS31/AML2,28.6608,-24.6778,Africa,root,3876,grassland,19.5,581,6.2,2010.0,Digitaria eriantha,SSU,454Roche,18,Scutellospora sp.
3236,Hart_2014_7702,NS31/AM1,-156.038,20.7992,North America,soil,1986,forest,24.2,2464,,2010.0,Artocarpus altilis,SSU,454Roche,40,Scutellospora sp.
